"id_producto","id_categoria","codigo_interno","tipo_vehiculo","marca","modelo","año","color","chasis","motor","kilometraje","combustible","transmision","numero_puertas","capacidad_pasajeros","estado","procedencia","ubicacion_actual","costo_base","precio_contado_sugerido","precio_venta_minimo","estado_disponibilidad","observaciones","fecha_ingreso","fecha_registro","activo"
228,1,"SCP902003842",NULL,"OTRO","VITZ Color: AZUL Año: 2006 Motor: 1300 c.c",2006,"AZUL","SCP902003842","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","66200000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-10","2026-02-03 01:33:20.122474",True
229,1,"SCP902006658",NULL,"OTRO","VITZ Color: PLATA Año: 2006 Motor: 1300 c.c",2006,"PLATA","SCP902006658","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"31690000.00","0.00","72000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-16","2026-02-03 01:33:20.122474",True
230,1,"SCP902010254",NULL,"OTRO","VITZ  Color: NEGRO Año: 2006 Motor: 1300 c.c",2006,"NEGRO","SCP902010254","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","72000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-15","2026-02-03 01:33:20.122474",True
231,1,"SCP902014716",NULL,"OTRO","VITZ Color: AZUL Año: 2006 Motor: 1300 c.c",2006,"AZUL","SCP902014716","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","63000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-09-27","2026-02-03 01:33:20.122474",True
232,1,"SCP902022755",NULL,"OTRO","VITZ Color: AZUL Año: 2007 Motor: 1300 c.c",2007,"AZUL","SCP902022755","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","66500000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-09-26","2026-02-03 01:33:20.122474",True
233,1,"SCP902026721",NULL,"OTRO","VITZ Color: PLATEADO Año: 2007 Motor: 1300 c.c",2007,"PLATEADO","SCP902026721","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","68000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-04","2026-02-03 01:33:20.122474",True
234,1,"SCP902029451",NULL,"OTRO","VITZ Color: NEGRO Año: 2007 Motor: 1300 c.c",2007,"NEGRO","SCP902029451","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","52500000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-11-03","2026-02-03 01:33:20.122474",True
235,1,"SCP902038790",NULL,"OTRO","VITZ Color: PLATA Año: 2007 Motor: 1300 c.c",2007,"PLATA","SCP902038790","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"31842000.00","0.00","0.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-12-16","2026-02-03 01:33:20.122474",True
236,1,"SCP902042696",NULL,"OTRO","VITZ Color: NEGRO Año: 2007 Motor: 1300 c.c",2007,"NEGRO","SCP902042696","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","69800000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-10","2026-02-03 01:33:20.122474",True
237,1,"SCP902062113",NULL,"OTRO","VITZ Color: NEGRO Año: 2008 Motor: 1300 c.c",2008,"NEGRO","SCP902062113","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"33039000.00","0.00","74000000.00","DISPONIBLE","Migrado de SQL Server. Chapa: ","2025-12-16","2026-02-03 01:33:20.122474",True
238,1,"SCP902068707",NULL,"OTRO","VITZ Color: ROJO Año: 2008 Motor: 1300 c.c",2008,"ROJO","SCP902068707","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","73800000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-16","2026-02-03 01:33:20.122474",True
239,1,"SCP902077371",NULL,"OTRO","VITZ Color: AZUL Año: 2009 Motor: 1300 c.c",2009,"AZUL","SCP902077371","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","74200000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-13","2026-02-03 01:33:20.122474",True
240,1,"SCP902078532",NULL,"OTRO","VITZ Color: PERLA Año: 2009 Motor: 1300 c.c",2009,"PERLA","SCP902078532","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","0.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-13","2026-02-03 01:33:20.122474",True
241,1,"SCP902087696",NULL,"OTRO","VITZ Color: BLANCO Año: 2009 Motor: 1300 c.c",2009,"BLANCO","SCP902087696","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","66500000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-09-26","2026-02-03 01:33:20.122474",True
242,1,"SCP902088367",NULL,"OTRO","VITZ Color: NEGRO Año: 2009 Motor: 1300 c.c",2009,"NEGRO","SCP902088367","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","74080000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-14","2026-02-03 01:33:20.122474",True
243,1,"SCP902091126",NULL,"OTRO","VITZ Color: PLATEADO Año: 2009 Motor: 1300 c.c",2009,"PLATEADO","SCP902091126","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","66000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-09-27","2026-02-03 01:33:20.122474",True
244,1,"SCP902092569",NULL,"OTRO","VITZ Color: NEGRO Año: 2009 Motor: 1300 c.c",2009,"NEGRO","SCP902092569","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"33592000.00","0.00","74000000.00","DISPONIBLE","Migrado de SQL Server. Chapa: ","2025-12-16","2026-02-03 01:33:20.122474",True
245,1,"SCP905009372",NULL,"OTRO","VITZ Color: VERDE Año: 2005 Motor: 1300 c.c",2005,"VERDE","SCP905009372","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","65000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-03","2026-02-03 01:33:20.122474",True
246,1,"SCP905009551",NULL,"OTRO","VITZ Color: NEGRO Año: 2005 Motor: 1300 c.c",2005,"NEGRO","SCP905009551","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","72240000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-13","2026-02-03 01:33:20.122474",True
247,1,"SCP905026370",NULL,"OTRO","VITZ Color: FUCSIA Año: 2005 Motor: 1300 c.c",2005,"FUCSIA","SCP905026370","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","44200000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-31","2026-02-03 01:33:20.122474",True
248,1,"SCP905031106",NULL,"OTRO","VITZ  Color: PURPURA METALIZADO Año: 2005 Motor: 1300 c.c",2005,"PURPURA METALIZADO","SCP905031106","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","60400000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-10","2026-02-03 01:33:20.122474",True
249,1,"SCP905032848",NULL,"OTRO","VITZ Color: NEGRO Año: 2005 Motor: 1300 c.c",2005,"NEGRO","SCP905032848","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","63000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-01","2026-02-03 01:33:20.122474",True
250,1,"SCP905033383",NULL,"OTRO","VITZ Color: PLATA Año: 2005 Motor: 1300 c.c",2005,"PLATA","SCP905033383","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"30274000.00","0.00","72000000.00","DISPONIBLE","Migrado de SQL Server. Chapa: ","2025-12-16","2026-02-03 01:33:20.122474",True
251,1,"SCP905037513",NULL,"OTRO","VITZ Color: BLANCO Año: 2006 Motor: 1300 c.c",2006,"BLANCO","SCP905037513","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","72000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-16","2026-02-03 01:33:20.122474",True
252,1,"SCP905053098",NULL,"OTRO","VITZ Color: CELESTE Año: 2006 Motor: 1300 c.c",2006,"CELESTE","SCP905053098","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","59920000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-09","2026-02-03 01:33:20.122474",True
253,1,"SCP905063342",NULL,"OTRO","VITZ Color: VERDE Año: 2007 Motor: 1300 c.c",2007,"VERDE","SCP905063342","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","70125000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-09","2026-02-03 01:33:20.122474",True
254,1,"SCP905065726",NULL,"OTRO","VITZ Color: NEGRO Año: 2007 Motor: 1300 c.c",2007,"NEGRO","SCP905065726","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","70380000.00","VENDIDO","Migrado de SQL Server. Chapa: AATV706","2025-11-03","2026-02-03 01:33:20.122474",True
255,1,"SCP905067962",NULL,"OTRO","VITZ Color: AZUL Año: 2007 Motor: 1300 c.c",2007,"AZUL","SCP905067962","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","73000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-12-22","2026-02-03 01:33:20.122474",True
256,1,"SCP905073715",NULL,"OTRO","VITZ Color: AZUL Año: 2007 Motor: 1300 c.c",2007,"AZUL","SCP905073715","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","74000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-16","2026-02-03 01:33:20.122474",True
257,1,"SCP905078725",NULL,"OTRO","VITZ Color: PURPURA Año: 2007 Motor: 1300 c.c",2007,"PURPURA","SCP905078725","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"30412000.00","0.00","74000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-11-13","2026-02-03 01:33:20.122474",True
258,1,"SCP905084596",NULL,"OTRO","VITZ RS Color: NEGRO Año: 2008 Motor: 1300 c.c",2008,"NEGRO","SCP905084596","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","78000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-16","2026-02-03 01:33:20.122474",True
259,1,"SCP905090551",NULL,"OTRO","VITZ Color: PURPURA Año: 2008 Motor: 1300 c.c",2008,"PURPURA","SCP905090551","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","66500000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-09-26","2026-02-03 01:33:20.122474",True
260,1,"SCP905095641",NULL,"OTRO","VITZ RS Color: NEGRO Año: 2008 Motor: 1300 c.c",2008,"NEGRO","SCP905095641","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","0.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-10","2026-02-03 01:33:20.122474",True
261,1,"SCP90-5108183",NULL,"OTRO","VITZ Color: AZUL Año: 2008 Motor: 1300 c.c",2008,"AZUL","SCP90-5108183","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"35005000.00","0.00","74000000.00","DISPONIBLE","Migrado de SQL Server. Chapa: ","2025-08-19","2026-02-03 01:33:20.122474",True
262,1,"SCP905123785",NULL,"OTRO","VITZ RS Color: GRIS Año: 2009 Motor: 1300 c.c",2009,"GRIS","SCP905123785","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","73500000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-01","2026-02-03 01:33:20.122474",True
263,1,"SCP905129457",NULL,"OTRO","VITZ RS Color: NEGRO Año: 2009 Motor: 1300 c.c",2009,"NEGRO","SCP905129457","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","77600000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-13","2026-02-03 01:33:20.122474",True
264,1,"SCP905132540",NULL,"OTRO","VITZ RS Color: BLANCO Año: 2009 Motor: 1300 c.c",2009,"BLANCO","SCP905132540","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"37285000.00","0.00","78000000.00","DISPONIBLE","Migrado de SQL Server. Chapa: ","2025-11-13","2026-02-03 01:33:20.122474",True
265,1,"SCP905162173",NULL,"OTRO","VITZ RS Color: NEGRO Año: 2010 Motor: 1300 c.c",2010,"NEGRO","SCP905162173","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","77000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-10","2026-02-03 01:33:20.122474",True
266,1,"SCP905164021",NULL,"OTRO","VITZ Color: PURPURA Año: 2010 Motor: 1300 c.c",2010,"PURPURA","SCP905164021","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","73900000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-10","2026-02-03 01:33:20.122474",True
267,1,"SCP905166073",NULL,"OTRO","VITZ Color: NEGRO Año: 2010 Motor: 1300 c.c",2010,"NEGRO","SCP905166073","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","75800000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-15","2026-02-03 01:33:20.122474",True
268,1,"SCP90-5168606",NULL,"OTRO","VITZ RS Color: GRIS Año: 2010 Motor: 1300 c.c",2010,"GRIS","SCP90-5168606","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"37526000.00","0.00","78000000.00","DISPONIBLE","Migrado de SQL Server. Chapa: ","2025-11-28","2026-02-03 01:33:20.122474",True
269,1,"SCP921000663",NULL,"OTRO","BELTA Color: PLATA Año: 2005 Motor: 1300 c.c",2005,"PLATA","SCP921000663","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","70000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-13","2026-02-03 01:33:20.122474",True
270,1,"SCP921017696",NULL,"OTRO","BELTA Color: PLATA Año: 2006 Motor: 1300 c.c",2006,"PLATA","SCP921017696","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"33928000.00","0.00","75000000.00","DISPONIBLE","Migrado de SQL Server. Chapa: ","2026-01-07","2026-02-03 01:33:20.122474",True
271,1,"SCP921030360",NULL,"OTRO","BELTA Color: PERLA Año: 2007 Motor: 1300 c.c",2007,"PERLA","SCP921030360","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","71200000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-15","2026-02-03 01:33:20.122474",True
272,1,"SCP921038897",NULL,"OTRO","BELTA Color: AZUL Año: 2007 Motor: 1300 c.c",2007,"AZUL","SCP921038897","1300",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","69500000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-04","2026-02-03 01:33:20.122474",True
273,1,"ZGE200011405",NULL,"OTRO","WISH Color: PERLA Año: 2009 Motor: 1800 c.c",2009,"PERLA","ZGE200011405","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","81980000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-16","2026-02-03 01:33:20.122474",True
274,1,"ZGE200033048",NULL,"OTRO","WISH Color: NEGRO Año: 2009 Motor: 1800 c.c",2009,"NEGRO","ZGE200033048","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","58200000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-03","2026-02-03 01:33:20.122474",True
275,1,"ZGE200085997",NULL,"OTRO","WISH Color: NEGRO Año: 2010 Motor: 1800 c.c",2010,"NEGRO","ZGE200085997","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","79050000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-15","2026-02-03 01:33:20.122474",True
276,1,"ZNE100019931",NULL,"OTRO","WISH Color: GRIS Año: 2003 Motor: 1800 c.c",2003,"GRIS","ZNE100019931","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","65900000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-10","2026-02-03 01:33:20.122474",True
277,1,"ZRE1426001937",NULL,"OTRO","COROLLA AXIO LUXEL Color: AZUL Año: 2006 Motor: 1500 c.c",2006,"AZUL","ZRE1426001937","1500",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","84000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-10","2026-02-03 01:33:20.122474",True
278,1,"ZRE1521001639",NULL,"OTRO","AURIS Color: PERLA Año: 2006 Motor: 1800 c.c",2006,"PERLA","ZRE1521001639","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","80115000.00","VENDIDO","Migrado de SQL Server. Chapa: AASH307","2025-12-12","2026-02-03 01:33:20.122474",True
279,1,"ZRE1521009141",NULL,"OTRO","AURIS Color: PERLA Año: 2006 Motor: 1800 c.c",2006,"PERLA","ZRE1521009141","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","73000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-10","2026-02-03 01:33:20.122474",True
280,1,"ZRE1521078170",NULL,"OTRO","AURIS Color: PERLA Año: 2008 Motor: 1800 c.c",2008,"PERLA","ZRE1521078170","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","84000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-14","2026-02-03 01:33:20.122474",True
281,1,"ZRE1521082038",NULL,"OTRO","AURIS Color: PLATA Año: 2008 Motor: 1800 c.c",2008,"PLATA","ZRE1521082038","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","80100000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-09","2026-02-03 01:33:20.122474",True
282,1,"ZRE1522013021",NULL,"OTRO","AURIS Color: NEGRO Año: 2007 Motor: 1800 c.c",2007,"NEGRO","ZRE1522013021","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","64500000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-09-26","2026-02-03 01:33:20.122474",True
283,1,"ZRR700016497",NULL,"OTRO","VOXY Color: PLATA Año: 2007 Motor: 2000 c.c",2007,"PLATA","ZRR700016497","2000",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","80000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-10","2026-02-03 01:33:20.122474",True
284,1,"ZRR700107058",NULL,"OTRO","VOXY Color: PERLA Año: 2008 Motor: 2000 c.c",2008,"PERLA","ZRR700107058","2000",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","79500000.00","VENDIDO","Migrado de SQL Server. Chapa: AARI179","2025-10-14","2026-02-03 01:33:20.122474",True
285,1,"ZRR700124003",NULL,"OTRO","VOXY Color: PERLA Año: 2008 Motor: 2000 c.c",2008,"PERLA","ZRR700124003","2000",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","84000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-16","2026-02-03 01:33:20.122474",True
286,1,"ZRR700131641",NULL,"OTRO","VOXY Color: PERLA Año: 2008 Motor: 2000 c.c",2008,"PERLA","ZRR700131641","2000",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","78000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-17","2026-02-03 01:33:20.122474",True
287,1,"ZRR700152896",NULL,"OTRO","VOXY Color: NEGRO Año: 2008 Motor: 2000 c.c",2008,"NEGRO","ZRR700152896","2000",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","74000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-01","2026-02-03 01:33:20.122474",True
288,1,"ZRR700176889",NULL,"OTRO","NOAH Color: PLATA Año: 2008 Motor: 2000 c.c",2008,"PLATA","ZRR700176889","2000",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","73400000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-04","2026-02-03 01:33:20.122474",True
289,1,"ZRR700189000",NULL,"OTRO","VOXY Color: NEGRO Año: 2009 Motor: 2000 c.c",2009,"NEGRO","ZRR700189000","2000",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"41700000.00","0.00","82000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-16","2026-02-03 01:33:20.122474",True
290,1,"ZRR700204257",NULL,"OTRO","VOXY Color: PERLA Año: 2009 Motor: 2000 c.c",2009,"PERLA","ZRR700204257","2000",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","77500000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-10","2026-02-03 01:33:20.122474",True
291,1,"ZRR700209565",NULL,"OTRO","VOXY Color: PERLA Año: 2009 Motor: 2000 c.c",2009,"PERLA","ZRR700209565","2000",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","80000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-14","2026-02-03 01:33:20.122474",True
292,1,"ZRR700224370",NULL,"OTRO","VOXY Color: AZUL Año: 2009 Motor: 2000 c.c",2009,"AZUL","ZRR700224370","2000",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","84000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-11","2026-02-03 01:33:20.122474",True
293,1,"ZRR700233367",NULL,"OTRO","VOXY Color: PERLA Año: 2009 Motor: 2000 c.c",2009,"PERLA","ZRR700233367","2000",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","80040000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-09","2026-02-03 01:33:20.122474",True
294,1,"ZRR80-0014931",NULL,"OTRO","VOXY Color: NEGRO Año: 2014 Motor: 2000 c.c",2014,"NEGRO","ZRR80-0014931","2000",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"76120000.00","0.00","120000000.00","DISPONIBLE","Migrado de SQL Server. Chapa: ","2025-08-19","2026-02-03 01:33:20.122474",True
295,1,"ZRT260-3003508",NULL,"OTRO","ALLION Color: BLANCO Año: 2007 Motor: 1800 c.c",2007,"BLANCO","ZRT260-3003508","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"53370000.00","0.00","98000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-16","2026-02-03 01:33:20.122474",True
296,1,"ZRT2603020897",NULL,"OTRO","ALLION Color: PLATA Año: 2007 Motor: 1500 c.c",2007,"PLATA","ZRT2603020897","1500",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","94800000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-15","2026-02-03 01:33:20.122474",True
297,1,"ZRT2603033885",NULL,"OTRO","PREMIO Color: BORDO Año: 2008 Motor: 1800 c.c",2008,"BORDO","ZRT2603033885","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"52825000.00","0.00","110000000.00","DISPONIBLE","Migrado de SQL Server. Chapa: ","2025-11-13","2026-02-03 01:33:20.122474",True
298,1,"ZRT2603039032",NULL,"OTRO","ALLION Color: NEGRO Año: 2008 Motor: 1800 c.c",2008,"NEGRO","ZRT2603039032","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"56272000.00","0.00","115000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-11-11","2026-02-03 01:33:20.122474",True
299,1,"ZRT2603044420",NULL,"OTRO","PREMIO Color: PLATA Año: 2008 Motor: 1800 c.c",2008,"PLATA","ZRT2603044420","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","95990000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-15","2026-02-03 01:33:20.122474",True
300,1,"ZRT2603057477",NULL,"OTRO","PREMIO Color: PLATA Año: 2009 Motor: 1800 c.c",2009,"PLATA","ZRT2603057477","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"52595000.00","0.00","110000000.00","DISPONIBLE","Migrado de SQL Server. Chapa: ","2025-11-11","2026-02-03 01:33:20.122474",True
301,1,"ZSP1100002629",NULL,"OTRO","IST Color: GRIS Año: 2007 Motor: 1500 c.c",2007,"GRIS","ZSP1100002629","1500",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","80000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-01","2026-02-03 01:33:20.122474",True
302,1,"ZSP1100002832",NULL,"OTRO","IST Color: VIOLETA METALIZADO Año: 2007 Motor: 1800 c.c",2007,"VIOLETA METALIZADO","ZSP1100002832","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","60000000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-15","2026-02-03 01:33:20.122474",True
303,1,"ZSP1100003783",NULL,"OTRO","IST Color: NEGRO Año: 2008 Motor: 1800 c.c",2008,"NEGRO","ZSP1100003783","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","83200000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-14","2026-02-03 01:33:20.122474",True
304,1,"ZZE1222008095",NULL,"OTRO","COROLLA RUNX Color: PURPURA OSCURO Año: 2002 Motor: 1800 c.c",2002,"PURPURA OSCURO","ZZE1222008095","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","68100000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-03","2026-02-03 01:33:20.122474",True
305,1,"ZZE1223043303",NULL,"OTRO","COROLLA SPACIO Color: BORDO Año: 2002 Motor: 1800 c.c",2002,"BORDO","ZZE1223043303","1800",NULL,NULL,NULL,NULL,NULL,NULL,"IMPORTADO",NULL,"0.00","0.00","61500000.00","VENDIDO","Migrado de SQL Server. Chapa: ","2025-10-01","2026-02-03 01:33:20.122474",True
